2026-03-28 09:38:09,575 - DEBUG - 'Middleware' all resource and security successfully loaded!| extra=asctime='2026-03-28 09:38:09,575'
2026-03-28 11:56:39,797 - DEBUG - Request: GET /dashboard.html from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 11:56:39,797'
2026-03-28 11:56:46,659 - DEBUG - Request: GET /admin from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 11:56:46,659'
2026-03-28 11:56:56,142 - DEBUG - Request: GET /vebya_theorem from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 11:56:56,142'
2026-03-28 11:56:56,789 - DEBUG - Request: GET /static/framework/bootstrap-5.3.3/css/bootstrap.min.css from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 11:56:56,789'
2026-03-28 11:56:56,819 - DEBUG - Request: GET /static/library/fontawesome-6.7.2/css/all.min.css from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 11:56:56,819'
2026-03-28 11:56:56,850 - DEBUG - Request: GET /static/natural/css/style.css from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 11:56:56,850'
2026-03-28 11:56:57,124 - DEBUG - Request: GET /static/framework/bootstrap-5.3.3/js/bootstrap.bundle.min.js from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 11:56:57,124'
2026-03-28 11:56:57,296 - DEBUG - Request: GET /static/library/chart.js/chart.umd.min.js from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 11:56:57,296'
2026-03-28 11:56:57,458 - DEBUG - Request: GET /static/natural/js/loader.js from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 11:56:57,458'
2026-03-28 11:56:57,884 - DEBUG - Request: GET /static/natural/js/app/app.js from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 11:56:57,884'
2026-03-28 11:56:57,903 - DEBUG - Request: GET /static/natural/js/shorturl/utilities/alert.js from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 11:56:57,903'
2026-03-28 11:56:57,915 - DEBUG - Request: GET /static/natural/js/shorturl/utilities/validator.js from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 11:56:57,915'
2026-03-28 11:56:58,046 - DEBUG - Request: GET /static/natural/js/shorturl/utilities/anima.js from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 11:56:58,046'
2026-03-28 11:56:58,199 - DEBUG - Request: GET /static/natural/js/shorturl/private/admin.js from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 11:56:58,199'
2026-03-28 11:56:58,361 - DEBUG - Request: GET /static/natural/js/api.js from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 11:56:58,361'
2026-03-28 12:02:58,580 - DEBUG - Request: GET /vebya_theorem from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 12:02:58,580'
2026-03-28 12:03:00,049 - DEBUG - Request: GET /static/framework/bootstrap-5.3.3/css/bootstrap.min.css from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 12:03:00,049'
2026-03-28 12:03:00,686 - DEBUG - Request: GET /static/library/fontawesome-6.7.2/css/all.min.css from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 12:03:00,686'
2026-03-28 12:03:01,254 - DEBUG - Request: GET /static/natural/css/style.css from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 12:03:01,254'
2026-03-28 12:03:01,662 - DEBUG - Request: GET /static/framework/bootstrap-5.3.3/js/bootstrap.bundle.min.js from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 12:03:01,662'
2026-03-28 12:03:02,109 - DEBUG - Request: GET /static/library/chart.js/chart.umd.min.js from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 12:03:02,109'
2026-03-28 12:03:02,379 - DEBUG - Request: GET /static/natural/js/loader.js from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 12:03:02,379'
2026-03-28 12:03:03,445 - DEBUG - Request: GET /static/natural/js/app/app.js from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 12:03:03,445'
2026-03-28 12:03:03,544 - DEBUG - Request: GET /static/natural/js/shorturl/utilities/alert.js from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 12:03:03,544'
2026-03-28 12:03:03,975 - DEBUG - Request: GET /static/natural/js/shorturl/utilities/validator.js from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 12:03:03,975'
2026-03-28 12:03:04,116 - DEBUG - Request: GET /static/natural/js/shorturl/utilities/anima.js from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 12:03:04,116'
2026-03-28 12:03:04,428 - DEBUG - Request: GET /static/natural/js/shorturl/private/admin.js from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 12:03:04,428'
2026-03-28 12:03:04,839 - DEBUG - Request: GET /static/natural/js/api.js from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 12:03:04,839'
2026-03-28 12:03:34,815 - DEBUG - Request: GET /vebya_theorem from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 12:03:34,815'
2026-03-28 12:03:35,642 - DEBUG - Request: GET /static/framework/bootstrap-5.3.3/css/bootstrap.min.css from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 12:03:35,642'
2026-03-28 12:03:35,826 - DEBUG - Request: GET /static/library/fontawesome-6.7.2/css/all.min.css from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 12:03:35,826'
2026-03-28 12:03:36,071 - DEBUG - Request: GET /static/natural/css/style.css from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 12:03:36,071'
2026-03-28 12:03:36,254 - DEBUG - Request: GET /static/framework/bootstrap-5.3.3/js/bootstrap.bundle.min.js from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 12:03:36,254'
2026-03-28 12:03:36,458 - DEBUG - Request: GET /static/library/chart.js/chart.umd.min.js from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 12:03:36,458'
2026-03-28 12:03:36,651 - DEBUG - Request: GET /static/natural/js/loader.js from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 12:03:36,651'
2026-03-28 12:03:37,691 - DEBUG - Request: GET /static/natural/js/app/app.js from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 12:03:37,691'
2026-03-28 12:03:38,243 - DEBUG - Request: GET /static/natural/js/shorturl/utilities/alert.js from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 12:03:38,243'
2026-03-28 12:03:38,580 - DEBUG - Request: GET /static/natural/js/shorturl/utilities/validator.js from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 12:03:38,580'
2026-03-28 12:03:39,052 - DEBUG - Request: GET /static/natural/js/shorturl/utilities/anima.js from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 12:03:39,052'
2026-03-28 12:03:40,036 - DEBUG - Request: GET /static/natural/js/shorturl/private/admin.js from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 12:03:40,036'
2026-03-28 12:03:40,403 - DEBUG - Request: GET /static/natural/js/api.js from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 12:03:40,403'
2026-03-28 12:04:59,501 - DEBUG - Request: GET /static/framework/bootstrap-5.3.3/css/bootstrap.min.css.map from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 12:04:59,501'
2026-03-28 12:06:31,615 - DEBUG - Request: GET /dashboard.html from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 12:06:31,615'
2026-03-28 12:25:32,013 - DEBUG - 'Middleware' all resource and security successfully loaded!| extra=asctime='2026-03-28 12:25:32,013'
2026-03-28 12:25:32,013 - DEBUG - Successfully Initialized 'securityMiddleware'| extra=asctime='2026-03-28 12:25:32,013'
2026-03-28 12:26:56,312 - DEBUG - 'Middleware' all resource and security successfully loaded!| extra=asctime='2026-03-28 12:26:56,312'
2026-03-28 12:26:56,312 - DEBUG - Successfully Initialized 'securityMiddleware'| extra=asctime='2026-03-28 12:26:56,312'
2026-03-28 12:30:22,881 - DEBUG - 'Middleware' all resource and security successfully loaded!| extra=asctime='2026-03-28 12:30:22,881'
2026-03-28 12:30:22,881 - DEBUG - Successfully Initialized 'securityMiddleware'| extra=asctime='2026-03-28 12:30:22,881'
2026-03-28 12:30:40,697 - DEBUG - 'Middleware' all resource and security successfully loaded!| extra=asctime='2026-03-28 12:30:40,697'
2026-03-28 12:30:40,697 - DEBUG - Successfully Initialized 'securityMiddleware'| extra=asctime='2026-03-28 12:30:40,697'
2026-03-28 12:30:49,393 - DEBUG - 'Middleware' all resource and security successfully loaded!| extra=asctime='2026-03-28 12:30:49,393'
2026-03-28 12:30:49,393 - DEBUG - Successfully Initialized 'securityMiddleware'| extra=asctime='2026-03-28 12:30:49,393'
2026-03-28 12:30:57,264 - DEBUG - 'Middleware' all resource and security successfully loaded!| extra=asctime='2026-03-28 12:30:57,264'
2026-03-28 12:30:57,264 - DEBUG - Successfully Initialized 'securityMiddleware'| extra=asctime='2026-03-28 12:30:57,264'
2026-03-28 12:31:03,260 - DEBUG - 'Middleware' all resource and security successfully loaded!| extra=asctime='2026-03-28 12:31:03,260'
2026-03-28 12:31:03,260 - DEBUG - Successfully Initialized 'securityMiddleware'| extra=asctime='2026-03-28 12:31:03,260'
2026-03-28 12:31:53,131 - DEBUG - 'Middleware' all resource and security successfully loaded!| extra=asctime='2026-03-28 12:31:53,131'
2026-03-28 12:31:53,132 - DEBUG - Successfully Initialized 'securityMiddleware'| extra=asctime='2026-03-28 12:31:53,132'
2026-03-28 12:37:19,175 - DEBUG - 'Middleware' all resource and security successfully loaded!| extra=asctime='2026-03-28 12:37:19,175'
2026-03-28 12:37:19,175 - DEBUG - Successfully Initialized 'securityMiddleware'| extra=asctime='2026-03-28 12:37:19,175'
2026-03-28 12:37:30,594 - DEBUG - Request: GET / from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 12:37:30,594'
2026-03-28 12:37:36,163 - DEBUG - Request: GET /static/framework/bootstrap-5.3.3/css/bootstrap.min.css from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 12:37:36,163'
2026-03-28 12:37:36,163 - DEBUG - Request: GET /static/library/fontawesome-6.7.2/css/all.min.css from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 12:37:36,163'
2026-03-28 12:37:36,178 - DEBUG - Request: GET /static/natural/css/style.css from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 12:37:36,178'
2026-03-28 12:37:36,225 - DEBUG - Request: GET /static/framework/bootstrap-5.3.3/js/bootstrap.bundle.min.js from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 12:37:36,225'
2026-03-28 12:37:36,491 - DEBUG - Request: GET /static/natural/js/loader.js from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 12:37:36,491'
2026-03-28 12:37:38,475 - DEBUG - Request: GET /favicon.ico from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 12:37:38,475'
2026-03-28 12:37:39,309 - DEBUG - Request: GET /static/library/fontawesome-6.7.2/webfonts/fa-brands-400.woff2 from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 12:37:39,309'
2026-03-28 12:37:39,456 - DEBUG - Request: GET /static/natural/js/app/app.js from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 12:37:39,456'
2026-03-28 12:37:39,456 - DEBUG - Request: GET /static/natural/js/shorturl/utilities/alert.js from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 12:37:39,456'
2026-03-28 12:37:39,540 - DEBUG - Request: GET /static/natural/js/shorturl/utilities/validator.js from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 12:37:39,540'
2026-03-28 12:37:39,580 - DEBUG - Request: GET /static/natural/js/shorturl/utilities/anima.js from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 12:37:39,580'
2026-03-28 12:37:39,706 - DEBUG - Request: GET /static/natural/js/shorturl/public/landing.js from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 12:37:39,706'
2026-03-28 12:37:39,837 - DEBUG - Request: GET /static/natural/js/api.js from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 12:37:39,837'
2026-03-28 12:38:55,074 - DEBUG - Request: POST /api/links/public from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 12:38:55,074'
2026-03-28 12:40:58,930 - DEBUG - Request: GET / from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 12:40:58,930'
2026-03-28 12:41:01,706 - DEBUG - Request: GET /static/framework/bootstrap-5.3.3/css/bootstrap.min.css from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 12:41:01,706'
2026-03-28 12:41:01,808 - DEBUG - Request: GET /static/library/fontawesome-6.7.2/css/all.min.css from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 12:41:01,808'
2026-03-28 12:41:01,941 - DEBUG - Request: GET /static/natural/css/style.css from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 12:41:01,941'
2026-03-28 12:41:02,145 - DEBUG - Request: GET /static/framework/bootstrap-5.3.3/js/bootstrap.bundle.min.js from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 12:41:02,145'
2026-03-28 12:41:02,411 - DEBUG - Request: GET /static/natural/js/loader.js from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 12:41:02,411'
2026-03-28 12:41:05,190 - DEBUG - Request: GET /static/natural/js/app/app.js from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 12:41:05,190'
2026-03-28 12:41:05,193 - DEBUG - Request: GET /static/natural/js/shorturl/utilities/alert.js from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 12:41:05,193'
2026-03-28 12:41:05,213 - DEBUG - Request: GET /static/natural/js/shorturl/utilities/validator.js from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 12:41:05,213'
2026-03-28 12:41:05,465 - DEBUG - Request: GET /static/natural/js/shorturl/utilities/anima.js from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 12:41:05,465'
2026-03-28 12:41:07,407 - DEBUG - Request: GET /static/natural/js/shorturl/public/landing.js from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 12:41:07,407'
2026-03-28 12:41:08,022 - DEBUG - Request: GET /static/natural/js/api.js from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 12:41:08,022'
2026-03-28 12:41:10,814 - DEBUG - Request: POST /api/links/public from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 12:41:10,814'
2026-03-28 12:42:07,438 - DEBUG - Request: GET / from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 12:42:07,438'
2026-03-28 12:42:08,548 - DEBUG - Request: GET /static/framework/bootstrap-5.3.3/css/bootstrap.min.css from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 12:42:08,548'
2026-03-28 12:42:08,896 - DEBUG - Request: GET /static/library/fontawesome-6.7.2/css/all.min.css from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 12:42:08,896'
2026-03-28 12:42:09,182 - DEBUG - Request: GET /static/natural/css/style.css from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 12:42:09,182'
2026-03-28 12:42:09,685 - DEBUG - Request: GET /static/framework/bootstrap-5.3.3/js/bootstrap.bundle.min.js from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 12:42:09,685'
2026-03-28 12:42:10,133 - DEBUG - Request: GET /static/natural/js/loader.js from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 12:42:10,133'
2026-03-28 12:42:11,540 - DEBUG - Request: GET /static/natural/js/app/app.js from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 12:42:11,540'
2026-03-28 12:42:12,062 - DEBUG - Request: GET /static/natural/js/shorturl/utilities/alert.js from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 12:42:12,062'
2026-03-28 12:42:12,225 - DEBUG - Request: GET /static/natural/js/shorturl/utilities/validator.js from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 12:42:12,225'
2026-03-28 12:42:12,646 - DEBUG - Request: GET /static/natural/js/shorturl/utilities/anima.js from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 12:42:12,646'
2026-03-28 12:42:13,268 - DEBUG - Request: GET /static/natural/js/shorturl/public/landing.js from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 12:42:13,268'
2026-03-28 12:42:13,818 - DEBUG - Request: GET /static/natural/js/api.js from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 12:42:13,818'
2026-03-28 12:42:16,936 - DEBUG - Request: POST /api/links/public from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 12:42:16,936'
2026-03-28 12:48:11,024 - DEBUG - Request: GET / from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 12:48:11,024'
2026-03-28 12:48:12,445 - DEBUG - Request: GET /static/framework/bootstrap-5.3.3/css/bootstrap.min.css from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 12:48:12,445'
2026-03-28 12:48:12,649 - DEBUG - Request: GET /static/library/fontawesome-6.7.2/css/all.min.css from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 12:48:12,649'
2026-03-28 12:48:13,096 - DEBUG - Request: GET /static/natural/css/style.css from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 12:48:13,096'
2026-03-28 12:48:13,330 - DEBUG - Request: GET /static/framework/bootstrap-5.3.3/js/bootstrap.bundle.min.js from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 12:48:13,330'
2026-03-28 12:48:13,553 - DEBUG - Request: GET /static/natural/js/loader.js from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 12:48:13,553'
2026-03-28 12:48:14,332 - DEBUG - Request: GET /static/natural/js/app/app.js from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 12:48:14,332'
2026-03-28 12:48:14,393 - DEBUG - Request: GET /static/natural/js/shorturl/utilities/alert.js from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 12:48:14,393'
2026-03-28 12:48:14,473 - DEBUG - Request: GET /static/natural/js/shorturl/utilities/validator.js from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 12:48:14,473'
2026-03-28 12:48:14,535 - DEBUG - Request: GET /static/natural/js/shorturl/utilities/anima.js from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 12:48:14,535'
2026-03-28 12:48:14,738 - DEBUG - Request: GET /static/natural/js/shorturl/public/landing.js from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 12:48:14,738'
2026-03-28 12:48:15,061 - DEBUG - Request: GET /static/natural/js/api.js from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 12:48:15,061'
2026-03-28 12:48:15,398 - DEBUG - Request: GET /api/analytics/platform from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 12:48:15,398'
2026-03-28 12:49:18,062 - DEBUG - Request: POST /api/links/public from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 12:49:18,062'
2026-03-28 12:51:48,693 - DEBUG - 'Middleware' all resource and security successfully loaded!| extra=asctime='2026-03-28 12:51:48,693'
2026-03-28 12:51:48,693 - DEBUG - Successfully Initialized 'securityMiddleware'| extra=asctime='2026-03-28 12:51:48,693'
2026-03-28 12:51:50,367 - DEBUG - Request: GET / from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 12:51:50,367'
2026-03-28 12:51:51,601 - DEBUG - Request: GET /static/framework/bootstrap-5.3.3/css/bootstrap.min.css from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 12:51:51,601'
2026-03-28 12:51:51,633 - DEBUG - Request: GET /static/library/fontawesome-6.7.2/css/all.min.css from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 12:51:51,633'
2026-03-28 12:51:51,633 - DEBUG - Request: GET /static/natural/css/style.css from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 12:51:51,633'
2026-03-28 12:51:51,965 - DEBUG - Request: GET /static/framework/bootstrap-5.3.3/js/bootstrap.bundle.min.js from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 12:51:51,965'
2026-03-28 12:51:52,188 - DEBUG - Request: GET /static/natural/js/loader.js from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 12:51:52,188'
2026-03-28 12:51:54,622 - DEBUG - Request: GET /static/natural/js/app/app.js from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 12:51:54,622'
2026-03-28 12:51:54,683 - DEBUG - Request: GET /static/natural/js/shorturl/utilities/alert.js from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 12:51:54,683'
2026-03-28 12:51:54,868 - DEBUG - Request: GET /static/natural/js/shorturl/utilities/validator.js from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 12:51:54,868'
2026-03-28 12:51:55,082 - DEBUG - Request: GET /static/natural/js/shorturl/utilities/anima.js from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 12:51:55,082'
2026-03-28 12:51:55,357 - DEBUG - Request: GET /static/natural/js/shorturl/public/landing.js from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 12:51:55,357'
2026-03-28 12:51:55,581 - DEBUG - Request: GET /static/natural/js/api.js from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 12:51:55,581'
2026-03-28 12:51:55,869 - DEBUG - Request: GET /favicon.ico from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 12:51:55,869'
2026-03-28 12:51:56,725 - DEBUG - Request: GET /api/analytics/platform from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 12:51:56,725'
2026-03-28 12:51:59,037 - DEBUG - Request: POST /api/links/public from 127.0.0.1| extra=ip='127.0.0.1', asctime='2026-03-28 12:51:59,037'
